measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1990,1650.5905846481737,1824.7163473931978,1457.6365454571733
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1990,5600.870649466242,6565.480624936907,4813.275902770055
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1990,1636.7961014359303,1811.303197053988,1439.7947215520535
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1991,37.962036611623056,91.10655104735159,12.603337448134145
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1991,0.0048755740891284075,0.01959921528751533,0.0010763852657231104
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1991,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1990,13.794483212240861,32.79351582438804,5.175291088867985
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1990,1347.2233325866616,1467.6016814616066,1182.0744704887538
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1990,1322.1020421488663,1435.980338090831,1159.657717311784
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1990,25.121290437795604,65.75612667249572,7.2532148809493
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1990,391.1455026419089,441.2706635663781,339.1558976800181
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1992,0.0010558106208339824,0.0026329410238639713,0.0004095823455164803
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1992,27.07175283621268,58.163244340597785,10.598525710715622
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1992,0.008746563133179274,0.02534210602370034,0.003340592798818076
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1992,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1993,1550.2571425678977,1710.7578707510286,1387.834863118758
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1991,1617.2301459326566,1785.8244612673582,1431.62291335405
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1992,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1992,1588.7346452068386,1754.69218554153,1419.8102477738892
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1991,0.0004970838026194657,0.0015808617956166462,0.00014357848708447453
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1991,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1992,346.7802193188952,387.98660952495,304.964423213033
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,1992,86.71080574752072,92.62897868561369,81.38130375788711
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1990,95.39930196377325,102.01321472168566,88.57560941523482
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1990,2.1073046461001486,4.050279302190095,0.9874269664899601
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1990,3701.848171970911,4126.900763866398,3225.0580318720704
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1992,373.8607187182412,412.1032291532821,335.016957396257
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1992,5520.849260604841,6428.552277827226,4759.898489335398
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1994,1519.1612475347656,1668.9223659024435,1361.9039810661839
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1995,1492.7053383778996,1635.985957468409,1343.7296409450873
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1991,5574.939501840838,6516.800096702662,4805.77242615409
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1991,360.6910609015337,399.08966664905336,315.8481883874037
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1993,1510.993328672904,1661.5344651439545,1355.9130774632688
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1993,39.056542828222696,76.13556883458399,18.197414270851212
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1993,0.20727106677318996,0.44065057915407047,0.09534573270671047
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,1993,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1994,0.07302775027148327,0.1356325991689757,0.034274851630095395
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1993,0.034124043030283414,0.06559929201881283,0.016170783268450225
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1995,0.11200468021899807,0.21137855021521298,0.051207470052126634
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1996,1466.7907948392412,1601.1153001770892,1324.0105307241486
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,1991,92.046566789045,98.0841777056231,86.29411698267513
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1990,20.238215351417285,43.72439834907409,7.476964960450251
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1995,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1992,83.33706792797352,88.9332939906597,77.44849767169757
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1992,3.372682008926354,6.506605013602502,1.6178056426017382
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1992,3527.0715311953873,3926.282325782209,3118.6756115573035
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1993,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1994,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1991,1300.7900863526158,1410.0687424609112,1155.8883865108417
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1992,1258.176656292753,1357.5835783150335,1123.7130981873217
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1996,1079.0933090600438,1161.8080896751928,992.7129127254854
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1992,3502.998999949454,3897.7438173735823,3102.827768981217
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1991,19.902221921397913,50.331111981028755,6.613944362879102
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1991,0.003565616378678501,0.013861280771273552,0.0008542354097052355
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1991,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1991,380.5968484393101,417.83302122633097,336.36834369822606
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1992,24.070515429639556,68.36447817437552,7.692568537956312
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1992,0.002015816296509533,0.00768673382812524,0.0005546728550615982
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1992,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1992,5470.717687809908,6381.902077105535,4738.87381099977
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1991,3592.631926061416,4020.8808995479835,3140.8713784168194
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1993,5443.830128097086,6324.679022629947,4730.920892350635
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1995,5302.375094567182,6218.956824268573,4635.42302397964
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1991,14.093033885661765,40.0899184849615,4.524062754723341
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1991,0.0007135679728091403,0.0036651749552069532,0.00012104552459534673
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1991,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1994,5373.436867306395,6264.279519138959,4659.237953477175
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1991,89.27696621544817,95.25761256972906,82.80260298224316
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1991,2.769103489794279,5.271132578556489,1.293607554719543
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1991,3606.725673515051,4032.8210629235127,3153.3994445789963
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1992,50.13057904856326,110.89733608347946,18.958705689516894
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1995,1115.3837097854819,1197.8665620914273,1020.2147617741226
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1992,1208.4464866108735,1308.0977068142404,1074.0344122102601
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1992,0.0009937463640076148,0.0032863205557207916,0.00033343664918313997
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1992,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1990,12.803519081841825,36.15571120562132,3.5924152701166223
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1993,1201.1847278518344,1297.932855005867,1085.4524744498012
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1992,49.71991142877544,112.40372999696217,19.448370821633038
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1992,0.010258253105169885,0.0323752735249614,0.0036046134957599943
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1992,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1991,32.53508992823428,70.80032348699027,11.972527383683076
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1991,0.00032240287334348424,0.001286221324876789,8.375000163517979e-05
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1991,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1994,1155.8881040924548,1243.3657274549294,1049.5399454330925
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1991,5542.404089509732,6471.914866153497,4780.659730163534
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1996,0.14709973999068432,0.2804169296412813,0.06872859204421575
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1996,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1990,378.34198356006675,424.3774355637208,328.8587949699619
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1997,0.17706998092640228,0.33277165616946924,0.08286565271141846
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,1990,97.5066066098734,103.92417994159571,90.97915829915107
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1994,333.37423738408086,369.63766014244305,292.39921645541364
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1992,1558.8169261574096,1721.1782376240228,1392.448376440034
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1998,0.20717453857090104,0.3895637410811201,0.09770589749934645
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1997,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1997,1444.768659331306,1573.4442102802718,1304.0672569001165
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,1994,77.54189346528612,82.41486614702848,73.12244267270205
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1996,5199.126758208618,6123.064561366999,4518.44371500158
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1994,41.554338576387046,74.78511151463064,20.122230753831534
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1994,0.7711645423687664,1.5072785437158027,0.37537060750355256
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1994,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1995,3170.5261115227077,3504.656675223368,2796.554811316207
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1992,29.91213171001747,62.69669887547229,13.15542893589579
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1992,0.005587339410222003,0.017321594782274262,0.0020798102409400657
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,1992,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1998,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1990,3693.671437245128,4116.634284105633,3216.7968614080605
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1991,1262.8231741669035,1365.7253889863343,1127.1386747008376
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1999,1375.5836466187209,1494.5825645677119,1255.0904344596443
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1995,80.93071881180077,214.62656069479985,27.02399881133856
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1995,0.7181706745430345,1.7925083225299856,0.23173759901914892
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1995,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1990,8.176734725783314,24.00649881328852,2.6174411189907194
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1990,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1990,5621.108864817662,6585.697163087229,4837.43512165832
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,1998,1418.8876264321402,1549.3109088107046,1293.689198450872
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1997,5085.393430394175,6037.1699228594425,4419.532972346017
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1999,0.23537640555324088,0.4363555882378258,0.11207874101135636
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,2000,1344.6399955946936,1454.1496605196842,1231.8095836920459
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1998,4988.015037071867,5886.672890713836,4324.757429148991
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1993,375.1318185027891,404.8309502902867,340.45192881657186
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1999,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1993,340.34145979078477,373.44974181006876,298.3414473562404
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,1993,82.05639810542924,87.20927374717775,77.19466831933181
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1993,34.48798507978613,65.76725210694987,15.321249521075995
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1993,0.3023736322178744,0.6601301993078035,0.13652981398715308
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1993,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2000,0.2552264598327174,0.47538147486121235,0.12271810845161828
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1991,1595.837189021081,1767.7296448514294,1412.0625312849147
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1994,1469.714613823549,1616.6814731239226,1320.1773527690534
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1994,48.95238459100568,95.50238525518397,23.48253529200032
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1994,0.4942491202137498,1.0223419415581307,0.23832850600620484
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,1994,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,2001,1303.5903432641567,1414.1337399020929,1194.573113628291
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1997,1047.4248916717524,1120.206815778914,965.5065900667671
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1991,21.390492453527894,48.06461855954633,8.579223280892043
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1991,0.0024644580494384977,0.009885775982321631,0.0005778664702407215
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,1991,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2000,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2001,0.27683541050447313,0.5185141800607959,0.1366738395806814
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,1999,4829.169648555513,5650.13743023286,4195.232567442741
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1998,1021.7203523941263,1082.728433720603,953.5866108111895
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,2002,4399.698642136953,5207.988820940835,3797.8815587497975
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1993,78.16715772485504,83.48367979647433,72.33710868823364
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1993,3.8551163375440316,7.147892846723198,1.9061454612556061
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1993,3413.5295072125623,3763.652941088583,3023.5698905876247
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Tuberculosis,Rate,2002,1261.594196945987,1365.8549808871787,1156.3080517305516
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1993,3374.426408375465,3729.147215072519,2983.9995536372185
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1993,38.98247881965503,110.21299826560991,12.27768610476801
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1993,0.12062001744439056,0.31514404289066933,0.038310274812298734
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1993,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Tuberculosis,Rate,2000,4717.903484310631,5553.950233261456,4125.325386235095
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2001,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1995,5164.26307110542,6049.973137739357,4502.505073009992
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1996,1397.545115092434,1527.2622013364276,1257.6686779107852
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1996,67.97985672639713,134.13938664575954,31.94961651744326
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1996,1.2658230204085406,2.4265116425663273,0.5878531718629719
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,1996,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1994,73.3017093160804,78.36258159977115,67.47202771849275
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1994,4.167156398934158,7.654367318065213,2.088047209074826
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,1994,3323.2870156703934,3668.14573435634,2929.956609090469
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,1996,1004.3122593371843,1088.0790135522407,903.1176736617422
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1996,73.13275090516142,133.0142968674105,34.63956737283985
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,1996,1.6482988176988302,3.3018752981136057,0.7336517320993019
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,1996,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,1995,137.71092721486363,286.10874382732084,54.30380046989789
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Tuberculosis,Rate,1999,981.1574774599688,1043.2190167648378,911.6746917543283
